Key,verdict,ResponseTime,routineStart,routineEnd,participant_id,routineStart_original,routineEnd_original
2Item10,CORRECT,27.22132170002442,1970-01-20 09:41:06.481992008,1970-01-20 09:41:06.509213330,19,1676466481.9920084,1676466509.21333
3Item15,CORRECT,7.007441599969752,1970-01-20 09:41:06.658739795,1970-01-20 09:41:06.665747237,19,1676466658.7397954,1676466665.747237
3Item2,CORRECT,4.076708800042979,1970-01-20 09:41:06.665759997,1970-01-20 09:41:06.669836706,19,1676466665.7599971,1676466669.836706
3Item5,CORRECT,2.9832797999843024,1970-01-20 09:41:06.669847382,1970-01-20 09:41:06.672830661,19,1676466669.8473816,1676466672.8306613
3Item12,CORRECT,5.608461699972395,1970-01-20 09:41:06.672844908,1970-01-20 09:41:06.678453370,19,1676466672.8449082,1676466678.45337
3Item6,CORRECT,3.497498400043696,1970-01-20 09:41:06.678467134,1970-01-20 09:41:06.681964633,19,1676466678.467134,1676466681.9646325
3Item8,CORRECT,19.923170599970035,1970-01-20 09:41:06.681975174,1970-01-20 09:41:06.701898345,19,1676466681.9751744,1676466701.898345
3Item7,CORRECT,19.585183100018185,1970-01-20 09:41:06.701913261,1970-01-20 09:41:06.721498444,19,1676466701.9132612,1676466721.4984443
3Item9,INCORRECT,20.34236230002716,1970-01-20 09:41:06.721515491,1970-01-20 09:41:06.741857853,19,1676466721.5154908,1676466741.8578532
3Item17,INCORRECT,21.60876620002091,1970-01-20 09:41:06.741872881,1970-01-20 09:41:06.763481647,19,1676466741.8728807,1676466763.481647
3Item19,,15.0,1970-01-20 09:41:06.763481647,1970-01-20 09:41:06.778481647,19,1676466763.481647,1676466778.481647
1spl1,CORRECT,11.16954220016487,1970-01-20 09:19:10.987377309,1970-01-20 09:19:10.998546851,20,1675150987.3773086,1675150998.546851
1spl2,CORRECT,7.790913000004366,1970-01-20 09:19:10.998688634,1970-01-20 09:19:11.006479547,20,1675150998.6886337,1675151006.4795468
1Item1,CORRECT,3.785255100112408,1970-01-20 09:19:11.006504642,1970-01-20 09:19:11.010289897,20,1675151006.5046418,1675151010.289897
1Item2,CORRECT,6.504608100047335,1970-01-20 09:19:11.010313196,1970-01-20 09:19:11.016817804,20,1675151010.3131957,1675151016.817804
1Item3,CORRECT,7.058299999916926,1970-01-20 09:19:11.016842223,1970-01-20 09:19:11.023900523,20,1675151016.8422227,1675151023.9005227
1Item4,INCORRECT,9.485957199940458,1970-01-20 09:19:11.023926642,1970-01-20 09:19:11.033412599,20,1675151023.9266417,1675151033.4125988
1Item5,INCORRECT,6.314824600005522,1970-01-20 09:19:11.033442130,1970-01-20 09:19:11.039756955,20,1675151033.4421303,1675151039.756955
1Item6,CORRECT,6.463221199810505,1970-01-20 09:19:11.039778369,1970-01-20 09:19:11.046241590,20,1675151039.7783692,1675151046.2415905
1Item7,CORRECT,7.093060599872842,1970-01-20 09:19:11.046260610,1970-01-20 09:19:11.053353672,20,1675151046.2606113,1675151053.3536718
1Item8,INCORRECT,10.509626099839808,1970-01-20 09:19:11.053378266,1970-01-20 09:19:11.063887892,20,1675151053.3782663,1675151063.8878925
1Item9,CORRECT,14.58990369993262,1970-01-20 09:19:11.063909684,1970-01-20 09:19:11.078499587,20,1675151063.9096837,1675151078.4995873
1Item10,CORRECT,8.61424669995904,1970-01-20 09:19:11.078526278,1970-01-20 09:19:11.087140525,20,1675151078.5262785,1675151087.140525
2spl1,CORRECT,6.899934199871495,1970-01-20 09:19:11.155430273,1970-01-20 09:19:11.162330208,20,1675151155.4302733,1675151162.3302076
2spl2,CORRECT,3.3703153000678867,1970-01-20 09:19:11.167033504,1970-01-20 09:19:11.170403819,20,1675151167.033504,1675151170.403819
2Item1,CORRECT,4.847710700007156,1970-01-20 09:19:11.171443671,1970-01-20 09:19:11.176291381,20,1675151171.4436707,1675151176.2913814
2Item2,CORRECT,3.4302883001510054,1970-01-20 09:19:11.177451214,1970-01-20 09:19:11.180881502,20,1675151177.4512138,1675151180.8815022
2Item3,CORRECT,2.499387999996543,1970-01-20 09:19:11.182046422,1970-01-20 09:19:11.184545810,20,1675151182.046422,1675151184.54581
2Item4,CORRECT,4.231586999958381,1970-01-20 09:19:11.185863525,1970-01-20 09:19:11.190095112,20,1675151185.863525,1675151190.0951118
2Item5,CORRECT,7.441559500060975,1970-01-20 09:19:11.190912400,1970-01-20 09:19:11.198353959,20,1675151190.9123998,1675151198.353959
2Item6,CORRECT,4.538218799978495,1970-01-20 09:19:11.199407317,1970-01-20 09:19:11.203945536,20,1675151199.4073172,1675151203.945536
2Item7,CORRECT,6.474265599856153,1970-01-20 09:19:11.204877267,1970-01-20 09:19:11.211351532,20,1675151204.877267,1675151211.3515325
2Item8,INCORRECT,6.499512400012463,1970-01-20 09:19:11.212265135,1970-01-20 09:19:11.218764647,20,1675151212.2651353,1675151218.7646475
2Item9,CORRECT,7.1037898999638855,1970-01-20 09:19:11.219656504,1970-01-20 09:19:11.226760294,20,1675151219.6565042,1675151226.760294
2Item10,INCORRECT,8.959176100092009,1970-01-20 09:19:11.227465117,1970-01-20 09:19:11.236424293,20,1675151227.4651167,1675151236.4242928
3spl1,CORRECT,5.080823000054807,1970-01-20 09:19:11.302655627,1970-01-20 09:19:11.307736450,20,1675151302.655627,1675151307.73645
3spl2,CORRECT,5.133326699957252,1970-01-20 09:19:11.307759236,1970-01-20 09:19:11.312892563,20,1675151307.759236,1675151312.8925629
3Item15,INCORRECT,4.903426399920136,1970-01-20 09:19:11.312919958,1970-01-20 09:19:11.317823385,20,1675151312.9199584,1675151317.8233848
3Item2,CORRECT,3.256160499993712,1970-01-20 09:19:11.317841391,1970-01-20 09:19:11.321097551,20,1675151317.8413908,1675151321.097551
3Item5,CORRECT,5.619683600030839,1970-01-20 09:19:11.321109368,1970-01-20 09:19:11.326729052,20,1675151321.109368,1675151326.7290516
3Item12,CORRECT,6.497468099929392,1970-01-20 09:19:11.326760792,1970-01-20 09:19:11.333258260,20,1675151326.7607925,1675151333.2582605
3Item6,CORRECT,2.2858225000090897,1970-01-20 09:19:11.333282316,1970-01-20 09:19:11.335568139,20,1675151333.2823162,1675151335.5681386
3Item8,CORRECT,5.419773300178349,1970-01-20 09:19:11.335586903,1970-01-20 09:19:11.341006676,20,1675151335.586903,1675151341.0066764
3Item7,CORRECT,6.6335828001610935,1970-01-20 09:19:11.341030083,1970-01-20 09:19:11.347663666,20,1675151341.0300834,1675151347.6636662
3Item9,CORRECT,10.123937800060958,1970-01-20 09:19:11.347683687,1970-01-20 09:19:11.357807625,20,1675151347.6836867,1675151357.8076246
3Item17,INCORRECT,12.94627369986847,1970-01-20 09:19:11.357830773,1970-01-20 09:19:11.370777047,20,1675151357.8307734,1675151370.7770472
3Item19,CORRECT,8.132968800142407,1970-01-20 09:19:11.370801364,1970-01-20 09:19:11.378934333,20,1675151370.8013637,1675151378.9343326
3Item11,INCORRECT,12.460880399914458,1970-01-20 09:19:11.378956831,1970-01-20 09:19:11.391417711,20,1675151378.9568305,1675151391.417711
3Item4,CORRECT,2.817835400113836,1970-01-20 09:19:11.391441609,1970-01-20 09:19:11.394259444,20,1675151391.441609,1675151394.2594442
3Item13,CORRECT,7.008347099879757,1970-01-20 09:19:11.394278810,1970-01-20 09:19:11.401287157,20,1675151394.2788095,1675151401.2871566
3Item10,CORRECT,5.524212799966335,1970-01-20 09:19:11.401311900,1970-01-20 09:19:11.406836113,20,1675151401.3119004,1675151406.8361132
3Item14,INCORRECT,15.743425000226123,1970-01-20 09:19:11.406855904,1970-01-20 09:19:11.422599329,20,1675151406.8559043,1675151422.5993292
3Item3,CORRECT,4.095508600119501,1970-01-20 09:19:11.422626812,1970-01-20 09:19:11.426722321,20,1675151422.6268122,1675151426.7223208
3Item20,,7.0,1970-01-20 09:19:11.426722321,1970-01-20 09:19:11.433722321,20,1675151426.7223208,1675151433.7223208
1spl1,CORRECT,8.298582200077362,1970-01-20 09:43:53.024190899,1970-01-20 09:43:53.032489482,21,1676633024.1908994,1676633032.4894817
1spl2,CORRECT,14.427565000019968,1970-01-20 09:43:53.032561193,1970-01-20 09:43:53.046988758,21,1676633032.5611925,1676633046.9887576
1Item1,CORRECT,12.314029700006358,1970-01-20 09:43:53.047011692,1970-01-20 09:43:53.059325722,21,1676633047.0116918,1676633059.3257215
1Item2,CORRECT,16.85105709999334,1970-01-20 09:43:53.059345252,1970-01-20 09:43:53.076196309,21,1676633059.345252,1676633076.196309
1Item3,CORRECT,34.937090200022794,1970-01-20 09:43:53.076217946,1970-01-20 09:43:53.111155036,21,1676633076.217946,1676633111.1550362
1Item4,CORRECT,20.474170699948445,1970-01-20 09:43:53.111171819,1970-01-20 09:43:53.131645990,21,1676633111.1718192,1676633131.64599
1Item5,INCORRECT,58.94705330010038,1970-01-20 09:43:53.131665381,1970-01-20 09:43:53.190612435,21,1676633131.6653814,1676633190.6124346
1Item6,INCORRECT,42.26519870001357,1970-01-20 09:43:53.190630220,1970-01-20 09:43:53.232895418,21,1676633190.6302197,1676633232.8954184
1Item7,CORRECT,33.83341530000325,1970-01-20 09:43:53.232914231,1970-01-20 09:43:53.266747646,21,1676633232.914231,1676633266.7476463
1Item8,INCORRECT,43.70792760001496,1970-01-20 09:43:53.266766324,1970-01-20 09:43:53.310474252,21,1676633266.7663243,1676633310.474252
1Item9,INCORRECT,6.2621995999943465,1970-01-20 09:43:53.310496392,1970-01-20 09:43:53.316758591,21,1676633310.4963915,1676633316.7585912
1Item10,CORRECT,23.417091500014067,1970-01-20 09:43:53.316775554,1970-01-20 09:43:53.340192646,21,1676633316.7755544,1676633340.192646
2spl1,CORRECT,15.256044299923817,1970-01-20 09:43:53.490250774,1970-01-20 09:43:53.505506819,21,1676633490.2507744,1676633505.5068188
2spl2,CORRECT,6.889908200013451,1970-01-20 09:43:53.509762161,1970-01-20 09:43:53.516652070,21,1676633509.7621615,1676633516.6520698
2Item1,CORRECT,10.999086700030604,1970-01-20 09:43:53.520788695,1970-01-20 09:43:53.531787781,21,1676633520.7886946,1676633531.7877812
2Item2,CORRECT,14.54876819998026,1970-01-20 09:43:53.533823524,1970-01-20 09:43:53.548372292,21,1676633533.8235235,1676633548.3722918
2Item3,CORRECT,11.782120399991982,1970-01-20 09:43:53.550358922,1970-01-20 09:43:53.562141042,21,1676633550.3589218,1676633562.1410422
2Item4,INCORRECT,29.316884899977595,1970-01-20 09:43:53.563482295,1970-01-20 09:43:53.592799181,21,1676633563.4822953,1676633592.7991805
2Item5,CORRECT,30.057511300081387,1970-01-20 09:43:53.595334909,1970-01-20 09:43:53.625392420,21,1676633595.3349092,1676633625.3924203
2Item6,CORRECT,20.337234100094065,1970-01-20 09:43:53.626896453,1970-01-20 09:43:53.647233687,21,1676633626.896453,1676633647.233687
2Item7,INCORRECT,53.45062949997373,1970-01-20 09:43:53.648357048,1970-01-20 09:43:53.701807677,21,1676633648.3570478,1676633701.8076773
2Item8,INCORRECT,34.635347000090405,1970-01-20 09:43:53.703307190,1970-01-20 09:43:53.737942537,21,1676633703.3071902,1676633737.942537
2Item9,INCORRECT,16.315678899991326,1970-01-20 09:43:53.763803385,1970-01-20 09:43:53.780119064,21,1676633763.8033848,1676633780.1190636
2Item10,CORRECT,71.10195839998778,1970-01-20 09:43:53.797411679,1970-01-20 09:43:53.868513638,21,1676633797.411679,1676633868.5136375
3spl1,CORRECT,5.944446800043806,1970-01-20 09:43:54.017331462,1970-01-20 09:43:54.023275909,21,1676634017.3314624,1676634023.2759092
3spl2,INCORRECT,2.488971099955961,1970-01-20 09:43:54.023298709,1970-01-20 09:43:54.025787680,21,1676634023.298709,1676634025.78768
3Item15,CORRECT,17.731040499988012,1970-01-20 09:43:54.025804464,1970-01-20 09:43:54.043535504,21,1676634025.8044636,1676634043.535504
3Item2,CORRECT,3.1440681000240147,1970-01-20 09:43:54.043550693,1970-01-20 09:43:54.046694761,21,1676634043.5506926,1676634046.6947606
3Item5,CORRECT,3.40470529999584,1970-01-20 09:43:54.046705450,1970-01-20 09:43:54.050110156,21,1676634046.7054503,1676634050.1101556
3Item12,INCORRECT,12.210117999929937,1970-01-20 09:43:54.050122018,1970-01-20 09:43:54.062332136,21,1676634050.1220176,1676634062.3321357
3Item6,CORRECT,4.883302200003527,1970-01-20 09:43:54.062350267,1970-01-20 09:43:54.067233570,21,1676634062.3502674,1676634067.2335696
3Item8,CORRECT,7.686419400037266,1970-01-20 09:43:54.067251628,1970-01-20 09:43:54.074938048,21,1676634067.2516284,1676634074.938048
3Item7,CORRECT,4.761850299895741,1970-01-20 09:43:54.074955930,1970-01-20 09:43:54.079717780,21,1676634074.9559295,1676634079.71778
3Item9,INCORRECT,4.100511300028302,1970-01-20 09:43:54.079730105,1970-01-20 09:43:54.083830616,21,1676634079.7301047,1676634083.830616
3Item17,INCORRECT,3.733993500005454,1970-01-20 09:43:54.083848047,1970-01-20 09:43:54.087582041,21,1676634083.8480475,1676634087.582041
3Item19,CORRECT,9.728430399904028,1970-01-20 09:43:54.087598489,1970-01-20 09:43:54.097326920,21,1676634087.5984893,1676634097.3269198
3Item11,CORRECT,4.354665599996224,1970-01-20 09:43:54.097345184,1970-01-20 09:43:54.101699850,21,1676634097.3451843,1676634101.6998498
3Item4,CORRECT,4.607497800025158,1970-01-20 09:43:54.101722171,1970-01-20 09:43:54.106329668,21,1676634101.7221706,1676634106.3296683
3Item13,CORRECT,6.337814599974081,1970-01-20 09:43:54.106340517,1970-01-20 09:43:54.112678332,21,1676634106.340517,1676634112.6783316
3Item10,CORRECT,5.419389600050636,1970-01-20 09:43:54.112695571,1970-01-20 09:43:54.118114960,21,1676634112.695571,1676634118.1149604
3Item14,CORRECT,2.661262199981138,1970-01-20 09:43:54.118130215,1970-01-20 09:43:54.120791477,21,1676634118.1302152,1676634120.7914774
3Item3,CORRECT,3.9700521000195295,1970-01-20 09:43:54.120802035,1970-01-20 09:43:54.124772087,21,1676634120.8020349,1676634124.7720869
3Item20,INCORRECT,5.969377200002782,1970-01-20 09:43:54.124785973,1970-01-20 09:43:54.130755350,21,1676634124.7859726,1676634130.75535
3Item18,,9.0,1970-01-20 09:43:54.130755350,1970-01-20 09:43:54.139755350,21,1676634130.75535,1676634139.75535
3Item18,CORRECT,5.368884700001217,1970-01-20 09:43:54.130774033,1970-01-20 09:43:54.136142917,21,1676634130.7740326,1676634136.1429174
1spl1,CORRECT,13.396382300008554,1970-01-20 09:30:56.333827415,1970-01-20 09:30:56.347223798,22,1675856333.8274152,1675856347.2237976
1spl2,CORRECT,26.831704199983506,1970-01-20 09:30:56.347345015,1970-01-20 09:30:56.374176719,22,1675856347.345015,1675856374.1767192
1Item1,CORRECT,28.02282899999409,1970-01-20 09:30:56.374203070,1970-01-20 09:30:56.402225899,22,1675856374.20307,1675856402.225899
1Item2,CORRECT,27.92071499998565,1970-01-20 09:30:56.402253353,1970-01-20 09:30:56.430174068,22,1675856402.2533534,1675856430.1740685
1Item3,INCORRECT,18.19745850001345,1970-01-20 09:30:56.430199930,1970-01-20 09:30:56.448397389,22,1675856430.1999302,1675856448.3973887
1Item4,INCORRECT,23.854342300008284,1970-01-20 09:30:56.448424014,1970-01-20 09:30:56.472278357,22,1675856448.4240143,1675856472.2783566
1Item5,SKIP,28.37348280000151,1970-01-20 09:30:56.472301383,1970-01-20 09:30:56.500674866,22,1675856472.3013835,1675856500.6748662
1Item6,CORRECT,48.30747699999483,1970-01-20 09:30:56.500706348,1970-01-20 09:30:56.549013825,22,1675856500.7063477,1675856549.0138247
1Item7,CORRECT,13.139551299973393,1970-01-20 09:30:56.549042725,1970-01-20 09:30:56.562182276,22,1675856549.042725,1675856562.1822765
1Item8,INCORRECT,32.10917619999964,1970-01-20 09:30:56.562200265,1970-01-20 09:30:56.594309442,22,1675856562.2002654,1675856594.3094416
1Item9,CORRECT,24.797858000005363,1970-01-20 09:30:56.594336236,1970-01-20 09:30:56.619134094,22,1675856594.3362365,1675856619.1340945
1Item10,CORRECT,47.33706130000064,1970-01-20 09:30:56.619159279,1970-01-20 09:30:56.666496340,22,1675856619.1592786,1675856666.49634
2spl1,CORRECT,7.497756199998548,1970-01-20 09:30:56.740906369,1970-01-20 09:30:56.748404126,22,1675856740.9063692,1675856748.4041257
2spl2,CORRECT,14.431009399995672,1970-01-20 09:30:56.750001160,1970-01-20 09:30:56.764432169,22,1675856750.00116,1675856764.4321692
2Item1,CORRECT,19.0921992000076,1970-01-20 09:30:56.765499714,1970-01-20 09:30:56.784591914,22,1675856765.4997144,1675856784.5919137
2Item2,CORRECT,24.96543070001644,1970-01-20 09:30:56.785979226,1970-01-20 09:30:56.810944657,22,1675856785.979226,1675856810.9446568
2Item3,INCORRECT,10.83560980000766,1970-01-20 09:30:56.812253289,1970-01-20 09:30:56.823088898,22,1675856812.2532885,1675856823.0888984
2Item4,INCORRECT,38.12884019999183,1970-01-20 09:30:56.825543002,1970-01-20 09:30:56.863671842,22,1675856825.5430017,1675856863.671842
2Item5,CORRECT,27.834620700014057,1970-01-20 09:30:56.865084203,1970-01-20 09:30:56.892918824,22,1675856865.084203,1675856892.9188237
2Item6,CORRECT,26.161109100008616,1970-01-20 09:30:56.893988415,1970-01-20 09:30:56.920149524,22,1675856893.9884148,1675856920.149524
2Item7,INCORRECT,21.7850643999991,1970-01-20 09:30:56.921129053,1970-01-20 09:30:56.942914117,22,1675856921.1290529,1675856942.914117
2Item8,INCORRECT,40.23404429998482,1970-01-20 09:30:56.944597621,1970-01-20 09:30:56.984831665,22,1675856944.5976207,1675856984.831665
2Item9,CORRECT,11.079984200012404,1970-01-20 09:30:56.986312079,1970-01-20 09:30:56.997392063,22,1675856986.3120792,1675856997.3920634
2Item10,CORRECT,38.76917039998807,1970-01-20 09:30:56.998680755,1970-01-20 09:30:57.037449925,22,1675856998.6807551,1675857037.4499254
3spl1,INCORRECT,11.013248300005216,1970-01-20 09:30:57.111708675,1970-01-20 09:30:57.122721923,22,1675857111.708675,1675857122.721923
3Item15,INCORRECT,10.354737799993018,1970-01-20 09:30:57.123780384,1970-01-20 09:30:57.134135122,22,1675857123.7803843,1675857134.135122
3Item2,CORRECT,13.010021900001448,1970-01-20 09:30:57.134159460,1970-01-20 09:30:57.147169482,22,1675857134.1594598,1675857147.1694818
3Item5,INCORRECT,17.660917200002586,1970-01-20 09:30:57.147194400,1970-01-20 09:30:57.164855317,22,1675857147.1943996,1675857164.8553169
3Item12,SKIP,15.07051789999241,1970-01-20 09:30:57.164879196,1970-01-20 09:30:57.179949714,22,1675857164.8791962,1675857179.9497142
3Item6,CORRECT,8.381644000008237,1970-01-20 09:30:57.179973111,1970-01-20 09:30:57.188354755,22,1675857179.973111,1675857188.354755
3Item8,INCORRECT,33.47795380000025,1970-01-20 09:30:57.188377087,1970-01-20 09:30:57.221855041,22,1675857188.3770866,1675857221.8550406
3Item7,CORRECT,16.2627044999972,1970-01-20 09:30:57.221878752,1970-01-20 09:30:57.238141456,22,1675857221.8787515,1675857238.141456
3Item9,,6.0,1970-01-20 09:30:57.238141456,1970-01-20 09:30:57.244141456,22,1675857238.141456,1675857244.141456
1spl1,CORRECT,54.85909050000009,1970-01-20 10:38:39.118328523,1970-01-20 10:38:39.173187613,23,1679919118.3285232,1679919173.1876135
1Item1,CORRECT,31.58872640000027,1970-01-20 10:38:39.178395702,1970-01-20 10:38:39.209984428,23,1679919178.3957016,1679919209.984428
1Item2,INCORRECT,30.179051000000072,1970-01-20 10:38:39.210009755,1970-01-20 10:38:39.240188806,23,1679919210.0097554,1679919240.1888063
1Item3,CORRECT,10.964109100000314,1970-01-20 10:38:39.240210415,1970-01-20 10:38:39.251174524,23,1679919240.2104151,1679919251.1745243
1Item4,CORRECT,22.072624099999302,1970-01-20 10:38:39.251194042,1970-01-20 10:38:39.273266667,23,1679919251.1940424,1679919273.266667
1Item5,CORRECT,40.97017239999968,1970-01-20 10:38:39.273281375,1970-01-20 10:38:39.314251547,23,1679919273.281375,1679919314.251547
1Item6,INCORRECT,40.21328110000013,1970-01-20 10:38:39.314285748,1970-01-20 10:38:39.354499029,23,1679919314.2857482,1679919354.4990294
1Item7,CORRECT,7.295275500000571,1970-01-20 10:38:39.354517609,1970-01-20 10:38:39.361812885,23,1679919354.5176091,1679919361.8128846
1Item8,CORRECT,51.163759400000345,1970-01-20 10:38:39.361828640,1970-01-20 10:38:39.412992400,23,1679919361.82864,1679919412.9923997
1Item9,INCORRECT,20.990251900000658,1970-01-20 10:38:39.413016999,1970-01-20 10:38:39.434007251,23,1679919413.016999,1679919434.007251
1Item10,INCORRECT,28.880606599999737,1970-01-20 10:38:39.434021974,1970-01-20 10:38:39.462902581,23,1679919434.0219743,1679919462.902581
2spl1,CORRECT,18.54501149999942,1970-01-20 10:38:39.624260218,1970-01-20 10:38:39.642805230,23,1679919624.2602189,1679919642.8052304
2spl2,INCORRECT,8.353409199999987,1970-01-20 10:38:39.646779917,1970-01-20 10:38:39.655133326,23,1679919646.779917,1679919655.1333263
2Item1,CORRECT,24.06736869999986,1970-01-20 10:38:39.660269217,1970-01-20 10:38:39.684336586,23,1679919660.269217,1679919684.3365858
2Item2,CORRECT,29.759250599999177,1970-01-20 10:38:39.686672962,1970-01-20 10:38:39.716432212,23,1679919686.6729617,1679919716.4322124
2Item3,CORRECT,32.76846719999958,1970-01-20 10:38:39.719930248,1970-01-20 10:38:39.752698716,23,1679919719.9302485,1679919752.6987157
2Item4,INCORRECT,36.27547609999965,1970-01-20 10:38:39.754560271,1970-01-20 10:38:39.790835747,23,1679919754.560271,1679919790.8357472
2Item5,CORRECT,24.154993999999533,1970-01-20 10:38:39.793360289,1970-01-20 10:38:39.817515283,23,1679919793.360289,1679919817.515283
2Item6,CORRECT,37.2813627000005,1970-01-20 10:38:39.818927284,1970-01-20 10:38:39.856208646,23,1679919818.9272838,1679919856.2086463
2Item7,CORRECT,23.030061399999795,1970-01-20 10:38:39.857781281,1970-01-20 10:38:39.880811342,23,1679919857.7812805,1679919880.811342
2Item8,CORRECT,20.52851310000005,1970-01-20 10:38:39.881991530,1970-01-20 10:38:39.902520043,23,1679919881.9915304,1679919902.5200436
2Item9,CORRECT,14.74382069999956,1970-01-20 10:38:39.904393329,1970-01-20 10:38:39.919137150,23,1679919904.3933294,1679919919.13715
2Item10,CORRECT,36.80607039999995,1970-01-20 10:38:39.920791448,1970-01-20 10:38:39.957597518,23,1679919920.791448,1679919957.5975184
3spl1,CORRECT,10.514847200000077,1970-01-20 10:38:40.065178393,1970-01-20 10:38:40.075693240,23,1679920065.1783926,1679920075.69324
3Item15,CORRECT,23.227379799999653,1970-01-20 10:38:40.077249784,1970-01-20 10:38:40.100477165,23,1679920077.2497845,1679920100.4771645
3Item2,CORRECT,46.05285529999946,1970-01-20 10:38:40.100496531,1970-01-20 10:38:40.146549387,23,1679920100.4965315,1679920146.5493867
3Item5,CORRECT,18.26155649999964,1970-01-20 10:38:40.146573006,1970-01-20 10:38:40.164834562,23,1679920146.5730062,1679920164.8345623
3Item12,CORRECT,22.90208369999982,1970-01-20 10:38:40.164849934,1970-01-20 10:38:40.187752017,23,1679920164.849934,1679920187.7520175
3Item6,,10.0,1970-01-20 10:38:40.187752017,1970-01-20 10:38:40.197752017,23,1679920187.7520175,1679920197.7520175
1spl1,CORRECT,20.486520600039512,1970-01-20 09:45:25.739810554,1970-01-20 09:45:25.760297075,24,1676725739.810554,1676725760.2970746
1spl2,CORRECT,10.594420800101943,1970-01-20 09:45:25.760380851,1970-01-20 09:45:25.770975272,24,1676725760.3808513,1676725770.9752722
1Item1,CORRECT,21.7855851999484,1970-01-20 09:45:25.771005537,1970-01-20 09:45:25.792791121,24,1676725771.0055366,1676725792.7911215
1Item2,CORRECT,14.945826799958011,1970-01-20 09:45:25.792809979,1970-01-20 09:45:25.807755806,24,1676725792.8099792,1676725807.755806
1Item3,CORRECT,33.862134400056675,1970-01-20 09:45:25.807773333,1970-01-20 09:45:25.841635468,24,1676725807.7733333,1676725841.6354678
1Item4,CORRECT,36.438378599938005,1970-01-20 09:45:25.841651200,1970-01-20 09:45:25.878089579,24,1676725841.6512003,1676725878.0895789
1Item5,CORRECT,101.27487840002868,1970-01-20 09:45:25.878110098,1970-01-20 09:45:25.979384976,24,1676725878.1100976,1676725979.384976
1Item6,CORRECT,69.10992720001377,1970-01-20 09:45:25.979403796,1970-01-20 09:45:26.048513723,24,1676725979.4037957,1676726048.513723
1Item7,CORRECT,13.169794799992816,1970-01-20 09:45:26.048530854,1970-01-20 09:45:26.061700649,24,1676726048.5308545,1676726061.7006493
1Item8,CORRECT,8.063267300021835,1970-01-20 09:45:26.061719185,1970-01-20 09:45:26.069782452,24,1676726061.719185,1676726069.7824523
1Item9,INCORRECT,0.91974299994763,1970-01-20 09:45:26.069802588,1970-01-20 09:45:26.070722331,24,1676726069.8025882,1676726070.7223313
2spl1,CORRECT,9.74057719996199,1970-01-20 09:45:26.221987427,1970-01-20 09:45:26.231728004,24,1676726221.9874268,1676726231.728004
2spl2,CORRECT,15.175616399967112,1970-01-20 09:45:26.236438191,1970-01-20 09:45:26.251613807,24,1676726236.438191,1676726251.6138074
2Item1,CORRECT,10.956694600055926,1970-01-20 09:45:26.255157748,1970-01-20 09:45:26.266114442,24,1676726255.1577475,1676726266.114442
2Item2,CORRECT,27.41518250002992,1970-01-20 09:45:26.267864049,1970-01-20 09:45:26.295279232,24,1676726267.864049,1676726295.2792315
2Item3,CORRECT,12.464724000077696,1970-01-20 09:45:26.297952615,1970-01-20 09:45:26.310417339,24,1676726297.9526153,1676726310.417339
2Item4,CORRECT,38.41240879998077,1970-01-20 09:45:26.312511212,1970-01-20 09:45:26.350923620,24,1676726312.5112116,1676726350.9236205
2Item5,CORRECT,7.47915400005877,1970-01-20 09:45:26.352014236,1970-01-20 09:45:26.359493390,24,1676726352.014236,1676726359.49339
2Item6,CORRECT,13.78562829992734,1970-01-20 09:45:26.360913380,1970-01-20 09:45:26.374699009,24,1676726360.9133804,1676726374.6990087
2Item7,CORRECT,24.1177712000208,1970-01-20 09:45:26.375674334,1970-01-20 09:45:26.399792105,24,1676726375.6743343,1676726399.7921054
2Item8,CORRECT,27.06164139998145,1970-01-20 09:45:26.400713363,1970-01-20 09:45:26.427775005,24,1676726400.7133632,1676726427.7750046
2Item9,CORRECT,21.82825719995889,1970-01-20 09:45:26.428502314,1970-01-20 09:45:26.450330572,24,1676726428.5023146,1676726450.3305717
2Item10,CORRECT,42.802737900055945,1970-01-20 09:45:26.451016695,1970-01-20 09:45:26.493819433,24,1676726451.0166948,1676726493.8194327
3spl1,CORRECT,6.466871100012213,1970-01-20 09:45:26.581305227,1970-01-20 09:45:26.587772098,24,1676726581.3052268,1676726587.7720978
3Item15,CORRECT,0.4359308000421151,1970-01-20 09:45:26.593389710,1970-01-20 09:45:26.593825641,24,1676726593.3897102,1676726593.825641
3Item2,CORRECT,10.710938100004569,1970-01-20 09:45:26.593838909,1970-01-20 09:45:26.604549848,24,1676726593.8389094,1676726604.5498476
3Item5,CORRECT,3.7650012000231072,1970-01-20 09:45:26.604567906,1970-01-20 09:45:26.608332907,24,1676726604.567906,1676726608.3329072
3Item12,CORRECT,3.890371700050309,1970-01-20 09:45:26.608355219,1970-01-20 09:45:26.612245591,24,1676726608.355219,1676726612.2455907
3Item6,CORRECT,9.187812899937851,1970-01-20 09:45:26.612261411,1970-01-20 09:45:26.621449225,24,1676726612.2614124,1676726621.4492252
3Item8,CORRECT,16.709498499985784,1970-01-20 09:45:26.621468078,1970-01-20 09:45:26.638177577,24,1676726621.4680784,1676726638.1775768
3Item7,CORRECT,9.161669500055725,1970-01-20 09:45:26.638199735,1970-01-20 09:45:26.647361404,24,1676726638.1997347,1676726647.3614042
